customerID,ChurnProbability,risk_tier,Contract,tenure,MonthlyCharges
2495-INZWQ,0.71,High Risk,Month-to-month,4,44.55
4633-MKHYU,0.71,High Risk,Month-to-month,9,88.4
2952-QAYZF,0.71,High Risk,Month-to-month,5,85.3
8290-YWKHZ,0.71,High Risk,Month-to-month,32,93.2
7903-CMPEY,0.71,High Risk,Month-to-month,1,80.3
6689-TCZHQ,0.71,High Risk,Month-to-month,5,78.95
8372-JUXUI,0.71,High Risk,Month-to-month,1,74.35
9274-CNFMO,0.71,High Risk,Month-to-month,4,74.95
4285-GYRQC,0.71,High Risk,Month-to-month,7,86.25
4282-YMKNA,0.71,High Risk,Month-to-month,9,74.75
5293-WXJAK,0.71,High Risk,Month-to-month,11,104.05
5366-IJEQJ,0.71,High Risk,Month-to-month,20,88.7
3276-HDUEG,0.71,High Risk,Month-to-month,1,75.05
5760-IFJOZ,0.71,High Risk,Month-to-month,3,107.95
1628-BIZYP,0.71,High Risk,Month-to-month,1,85.0
5919-TMRGD,0.71,High Risk,Month-to-month,1,79.35
3707-GNWHM,0.71,High Risk,Month-to-month,1,74.25
8413-VONUO,0.71,High Risk,Month-to-month,2,95.65
9734-YWGEX,0.71,High Risk,Month-to-month,9,98.3
1977-STDKI,0.71,High Risk,Month-to-month,1,73.0
3030-YDNRM,0.71,High Risk,Month-to-month,8,74.85
7314-OXENN,0.71,High Risk,Month-to-month,2,82.0
3199-XGZCY,0.71,High Risk,Month-to-month,8,75.25
9330-IJWIO,0.71,High Risk,Month-to-month,13,100.35
3957-LXOLK,0.71,High Risk,Month-to-month,28,106.15
9685-WKZGT,0.71,High Risk,Month-to-month,14,74.95
3629-ZNKXA,0.71,High Risk,Month-to-month,17,101.8
3776-EKTKM,0.71,High Risk,Month-to-month,1,36.45
5168-MSWXT,0.71,High Risk,Month-to-month,8,94.75
5167-ZFFMM,0.71,High Risk,Month-to-month,1,90.85
8313-NDOIA,0.71,High Risk,Month-to-month,24,104.15
7028-DVOIQ,0.7,High Risk,Month-to-month,35,99.05
1731-TVIUK,0.7,High Risk,Month-to-month,4,93.5
5244-IRFIH,0.7,High Risk,Month-to-month,33,94.5
2754-VDLTR,0.7,High Risk,Month-to-month,10,95.2
1219-NNDDO,0.7,High Risk,Month-to-month,9,76.85
5928-QLDHB,0.7,High Risk,Month-to-month,9,76.25
3049-NDXFL,0.7,High Risk,Month-to-month,1,85.8
4566-NECEV,0.7,High Risk,Month-to-month,5,96.55
0644-OQMDK,0.7,High Risk,Month-to-month,4,70.65
6215-NQCPY,0.7,High Risk,Month-to-month,15,99.7
1251-STYSZ,0.7,High Risk,Month-to-month,4,80.25
2984-AFWNC,0.7,High Risk,Month-to-month,3,95.4
8065-YKXKD,0.7,High Risk,Month-to-month,10,74.75
6960-HVYXR,0.7,High Risk,Month-to-month,1,76.0
7660-HDPJV,0.7,High Risk,Month-to-month,1,69.2
9317-WZPGV,0.7,High Risk,Month-to-month,2,79.75
6856-RAURS,0.7,High Risk,Month-to-month,2,74.9
2845-HSJCY,0.7,High Risk,Month-to-month,14,87.25
8699-ASUFO,0.7,High Risk,Month-to-month,7,74.4
2840-XANRC,0.7,High Risk,Month-to-month,24,93.15
7354-OIJLX,0.7,High Risk,Month-to-month,9,75.85
2799-ARNLO,0.7,High Risk,Month-to-month,5,69.35
2777-PHDEI,0.7,High Risk,Month-to-month,1,78.05
7180-PISOG,0.7,High Risk,Month-to-month,1,74.5
9391-EOYLI,0.7,High Risk,Month-to-month,12,80.45
6996-KNSML,0.7,High Risk,Month-to-month,1,74.9
7594-RQHXR,0.7,High Risk,Month-to-month,1,79.6
0329-GTIAJ,0.7,High Risk,Month-to-month,3,97.9
4853-OITSN,0.7,High Risk,Month-to-month,5,89.15
7392-YYPYJ,0.7,High Risk,Month-to-month,22,100.65
7044-YAACC,0.7,High Risk,Month-to-month,4,70.2
7273-TEFQD,0.7,High Risk,Month-to-month,3,41.15
9728-FTTVZ,0.7,High Risk,Month-to-month,1,69.2
0306-JAELE,0.7,High Risk,Month-to-month,5,96.1
2657-VPXTA,0.7,High Risk,Month-to-month,10,88.85
0872-NXJYS,0.7,High Risk,Month-to-month,9,79.55
6543-XRMYR,0.7,High Risk,Month-to-month,30,99.7
4884-ZTHVF,0.7,High Risk,Month-to-month,8,87.1
9279-CJEOJ,0.7,High Risk,Month-to-month,21,95.4
8107-KNCIM,0.7,High Risk,Month-to-month,14,75.1
0722-SVSFK,0.7,High Risk,Month-to-month,7,100.4
1569-TTNYJ,0.7,High Risk,Month-to-month,5,78.75
9019-QVLZD,0.7,High Risk,Month-to-month,1,79.55
8800-JOOCF,0.7,High Risk,Month-to-month,12,84.05
8625-AZYZY,0.7,High Risk,Month-to-month,24,104.65
5445-UTODQ,0.7,High Risk,Month-to-month,7,81.1
6986-IXNDM,0.7,High Risk,Month-to-month,14,92.9
5442-UTCVD,0.69,High Risk,Month-to-month,3,91.85
1820-TQVEV,0.69,High Risk,Month-to-month,1,69.55
5376-DEQCP,0.69,High Risk,Month-to-month,1,70.6
1254-IZEYF,0.69,High Risk,Month-to-month,31,99.95
4813-HQMGZ,0.69,High Risk,Month-to-month,8,90.25
3663-MITLP,0.69,High Risk,Month-to-month,15,101.25
6372-RFVNS,0.69,High Risk,Month-to-month,1,78.8
0689-NKYLF,0.69,High Risk,Month-to-month,13,83.2
4702-IOQDC,0.69,High Risk,Month-to-month,1,70.1
6502-MJQAE,0.69,High Risk,Month-to-month,1,69.6
6275-YDUVO,0.69,High Risk,Month-to-month,2,86.2
4143-OOBWZ,0.69,High Risk,Month-to-month,5,81.3
4283-FUTGF,0.69,High Risk,Month-to-month,19,79.85
0328-GRPMV,0.69,High Risk,Month-to-month,1,70.1
6331-EWIEB,0.69,High Risk,Month-to-month,20,85.25
3244-DCJWY,0.69,High Risk,Month-to-month,1,70.25
3428-XZMAZ,0.69,High Risk,Month-to-month,1,69.35
1640-PLFMP,0.69,High Risk,Month-to-month,1,70.25
6507-ZJSUR,0.69,High Risk,Month-to-month,23,90.45
4603-JANFB,0.69,High Risk,Month-to-month,1,69.85
6221-AVQYL,0.69,High Risk,Month-to-month,2,73.25
7823-JSOAG,0.69,High Risk,Month-to-month,3,74.5
7625-XCQRH,0.69,High Risk,Month-to-month,11,76.5
6851-WEFYX,0.69,High Risk,Month-to-month,35,100.8
7465-ZZRVX,0.69,High Risk,Month-to-month,1,70.35
1031-IIDEO,0.69,High Risk,Month-to-month,1,70.85
1965-AKTSX,0.69,High Risk,Month-to-month,14,78.95
2446-PLQVO,0.69,High Risk,Month-to-month,1,70.3
9547-ITEFG,0.69,High Risk,Month-to-month,9,102.6
7240-ETPTR,0.69,High Risk,Month-to-month,9,48.75
0235-KGSLC,0.69,High Risk,Month-to-month,1,85.55
2379-ENZGV,0.69,High Risk,Month-to-month,6,84.85
4510-HIMLV,0.69,High Risk,Month-to-month,1,69.8
0168-XZKBB,0.69,High Risk,Month-to-month,19,86.85
5095-AESKG,0.69,High Risk,Month-to-month,3,91.5
6653-CBBOM,0.69,High Risk,Month-to-month,1,70.3
4482-EWFMI,0.69,High Risk,Month-to-month,2,69.7
7363-QTBIW,0.69,High Risk,Month-to-month,9,79.75
3716-BDVDB,0.69,High Risk,Month-to-month,1,69.1
3585-ISXZP,0.69,High Risk,Month-to-month,8,95.65
8861-HGGKB,0.69,High Risk,Month-to-month,10,86.45
5393-RXQSZ,0.69,High Risk,Month-to-month,1,79.6
4631-OACRM,0.69,High Risk,Month-to-month,15,79.4
1226-IENZN,0.69,High Risk,Month-to-month,16,78.75
5875-YPQFJ,0.69,High Risk,Month-to-month,1,69.9
3393-FMZPV,0.69,High Risk,Month-to-month,25,100.25
4958-XCBDQ,0.69,High Risk,Month-to-month,35,101.4
4806-HIPDW,0.69,High Risk,Month-to-month,1,68.95
5542-TBBWB,0.69,High Risk,Month-to-month,1,69.9
6000-APYLU,0.69,High Risk,Month-to-month,9,80.8
3494-JCHRQ,0.69,High Risk,Month-to-month,1,70.05
7394-FKDNK,0.69,High Risk,Month-to-month,9,89.45
6702-OHFWR,0.69,High Risk,Month-to-month,1,43.3
9804-ICWBG,0.69,High Risk,Month-to-month,1,69.9
0488-GSLFR,0.69,High Risk,Month-to-month,1,69.5
1465-VINDH,0.69,High Risk,Month-to-month,10,102.1
7198-GLXTC,0.69,High Risk,Month-to-month,2,79.0
7254-IQWOZ,0.69,High Risk,Month-to-month,1,69.65
8943-URTMR,0.69,High Risk,Month-to-month,2,79.65
3750-CKVKH,0.69,High Risk,Month-to-month,2,67.75
0495-ZBNGW,0.69,High Risk,Month-to-month,5,79.9
1447-GIQMR,0.69,High Risk,Month-to-month,1,69.15
7665-TOALD,0.69,High Risk,Month-to-month,1,69.6
2761-OCIAX,0.69,High Risk,Month-to-month,2,74.7
0925-VYDLG,0.69,High Risk,Month-to-month,3,75.25
3106-ULWFW,0.69,High Risk,Month-to-month,8,85.2
6457-GIRWB,0.69,High Risk,Month-to-month,1,69.35
5159-YFPKQ,0.69,High Risk,Month-to-month,2,75.8
3990-QYKBE,0.68,High Risk,Month-to-month,37,92.5
2254-DLXRI,0.68,High Risk,Month-to-month,1,79.15
5299-RULOA,0.68,High Risk,Month-to-month,10,100.25
3138-BKYAV,0.68,High Risk,Month-to-month,6,85.35
2276-YDAVZ,0.68,High Risk,Month-to-month,3,75.1
5937-EORGB,0.68,High Risk,Month-to-month,15,96.5
3370-HXOPH,0.68,High Risk,Month-to-month,3,76.1
6077-BDPXA,0.68,High Risk,Month-to-month,3,70.15
2897-DOVND,0.68,High Risk,Month-to-month,2,69.8
1016-DJTSV,0.68,High Risk,Month-to-month,8,69.7
2018-QKYGT,0.68,High Risk,Month-to-month,1,81.05
2081-VEYEH,0.68,High Risk,Month-to-month,3,107.95
6407-UTSLV,0.68,High Risk,Month-to-month,2,83.8
7005-CCBKV,0.68,High Risk,Month-to-month,6,84.4
6110-OHIHY,0.68,High Risk,Month-to-month,3,79.25
4123-DVHPH,0.68,High Risk,Month-to-month,9,88.05
1602-IJQQE,0.68,High Risk,Month-to-month,4,75.35
9633-XQABV,0.68,High Risk,Month-to-month,3,70.25
9897-KXHCM,0.68,High Risk,Month-to-month,3,80.3
8873-GLDMH,0.68,High Risk,Month-to-month,6,73.85
9921-ZVRHG,0.68,High Risk,Month-to-month,14,80.45
2636-OHFMN,0.68,High Risk,Month-to-month,4,48.55
2665-NPTGL,0.68,High Risk,Month-to-month,26,98.1
2737-YNGYW,0.68,High Risk,Month-to-month,2,80.55
6376-GAHQE,0.68,High Risk,Month-to-month,4,77.85
3992-YWPKO,0.68,High Risk,Month-to-month,6,109.9
1268-ASBGA,0.68,High Risk,Month-to-month,16,85.35
3317-HRTNN,0.68,High Risk,Month-to-month,5,45.7
3329-WDIOK,0.68,High Risk,Month-to-month,3,50.6
5138-WVKYJ,0.68,High Risk,Month-to-month,10,98.55
9314-IJWSQ,0.68,High Risk,Month-to-month,14,84.8
2357-COQEK,0.68,High Risk,Month-to-month,28,103.3
0004-TLHLJ,0.68,High Risk,Month-to-month,4,73.9
5628-FCGYG,0.68,High Risk,Month-to-month,21,84.1
1285-OKIPP,0.68,High Risk,Month-to-month,1,79.9
6435-SRWBJ,0.68,High Risk,Month-to-month,5,82.75
9717-QEBGU,0.68,High Risk,Month-to-month,2,70.3
6029-WTIPC,0.68,High Risk,Month-to-month,37,101.1
0375-HVGXO,0.68,High Risk,Month-to-month,1,34.7
1024-VRZHF,0.68,High Risk,Month-to-month,11,74.95
9121-PHQSR,0.68,High Risk,Month-to-month,16,85.05
7321-VGNKU,0.68,High Risk,Month-to-month,2,70.35
8183-ONMXC,0.68,High Risk,Month-to-month,2,80.75
7994-UYIVZ,0.68,High Risk,Month-to-month,8,85.65
7245-NIIWQ,0.68,High Risk,Month-to-month,3,69.85
0480-BIXDE,0.68,High Risk,Month-to-month,19,96.8
2472-OVKUP,0.68,High Risk,Month-to-month,6,91.0
8063-GBATB,0.68,High Risk,Month-to-month,27,85.25
3191-CSNMG,0.68,High Risk,Month-to-month,3,80.7
2867-UIMSS,0.68,High Risk,Month-to-month,1,80.5
9237-HQITU,0.68,High Risk,Month-to-month,2,70.7
4385-GZQXV,0.68,High Risk,Month-to-month,16,94.45
9208-OLGAQ,0.68,High Risk,Month-to-month,18,84.95
0679-IDSTG,0.68,High Risk,Month-to-month,1,69.25
3318-OSATS,0.68,High Risk,Month-to-month,35,95.45
3721-CNEYS,0.68,High Risk,Month-to-month,2,70.95
7409-KIUTL,0.68,High Risk,Month-to-month,1,71.0
8648-PFRMP,0.68,High Risk,Month-to-month,14,46.35
8714-CTZJW,0.68,High Risk,Month-to-month,4,82.85
1184-PJVDB,0.68,High Risk,Month-to-month,10,79.95
7394-LWLYN,0.68,High Risk,Month-to-month,2,70.15
5275-SQEIZ,0.68,High Risk,Month-to-month,1,80.85
3999-QGRJH,0.68,High Risk,Month-to-month,8,69.7
2034-CGRHZ,0.68,High Risk,Month-to-month,24,102.95
8739-WWKDU,0.67,High Risk,Month-to-month,25,89.5
7861-UVUFT,0.67,High Risk,Month-to-month,15,84.3
8835-VSDSE,0.67,High Risk,Month-to-month,2,70.7
8017-LXHFA,0.67,High Risk,Month-to-month,23,94.75
5519-YLDGW,0.67,High Risk,Month-to-month,21,103.9
6899-PPEEA,0.67,High Risk,Month-to-month,37,96.55
0432-CAJZV,0.67,High Risk,Month-to-month,3,90.7
2057-ZBLPD,0.67,High Risk,Month-to-month,21,86.5
5570-PTWEH,0.67,High Risk,Month-to-month,3,75.15
4598-XLKNJ,0.67,High Risk,Month-to-month,25,98.5
7511-YMXVQ,0.67,High Risk,Month-to-month,9,45.4
0390-DCFDQ,0.67,High Risk,Month-to-month,1,70.45
2114-MGINA,0.67,High Risk,Month-to-month,14,89.8
8010-EZLOU,0.67,High Risk,Month-to-month,15,80.2
7780-OTDSO,0.67,High Risk,Month-to-month,18,99.4
9507-EXLTT,0.67,High Risk,Month-to-month,1,79.35
3908-BLSYF,0.67,High Risk,Month-to-month,6,83.9
0875-CABNR,0.67,High Risk,Month-to-month,10,84.6
4854-CIDCF,0.67,High Risk,Month-to-month,3,73.85
2809-ZMYOQ,0.67,High Risk,Month-to-month,32,101.35
9846-GKXAS,0.67,High Risk,Month-to-month,9,90.8
0302-JOIVN,0.67,High Risk,Month-to-month,8,101.15
6005-OBZPH,0.67,High Risk,Month-to-month,26,89.15
6198-ZFIOJ,0.67,High Risk,Month-to-month,5,75.6
0420-HLGXF,0.67,High Risk,Month-to-month,39,99.75
2038-OEQZH,0.67,High Risk,Month-to-month,4,86.05
3746-EUBYR,0.67,High Risk,Month-to-month,1,74.6
3871-IKPYH,0.67,High Risk,Month-to-month,1,69.1
1342-JPNKI,0.67,High Risk,Month-to-month,10,86.05
6712-OAWRH,0.67,High Risk,Month-to-month,26,91.25
3346-BRMIS,0.67,High Risk,Month-to-month,18,48.35
9250-WYPLL,0.67,High Risk,Month-to-month,5,75.55
7568-PODML,0.67,High Risk,Month-to-month,1,45.3
5378-IKEEG,0.67,High Risk,Month-to-month,1,35.75
9696-RMYBA,0.67,High Risk,Month-to-month,5,80.1
9850-OWRHQ,0.67,High Risk,Month-to-month,3,74.1
1112-CUNAO,0.67,High Risk,Month-to-month,15,89.85
8868-WOZGU,0.67,High Risk,Month-to-month,28,105.7
2013-SGDXK,0.67,High Risk,Month-to-month,1,84.3
9408-SSNVZ,0.67,High Risk,Month-to-month,4,70.15
6877-TJMBR,0.67,High Risk,Month-to-month,1,84.8
3198-VELRD,0.67,High Risk,Month-to-month,3,84.75
9912-GVSEQ,0.67,High Risk,Month-to-month,26,93.85
1891-UAWWU,0.67,High Risk,Month-to-month,20,90.8
8519-IMDHU,0.67,High Risk,Month-to-month,15,85.6
0137-OCGAB,0.67,High Risk,Month-to-month,1,80.2
3420-YJLQT,0.67,High Risk,Month-to-month,2,79.55
1792-UXAFY,0.67,High Risk,Month-to-month,17,89.15
6424-ELEYH,0.67,High Risk,Month-to-month,3,74.75
2025-JKFWI,0.67,High Risk,Month-to-month,13,99.0
1508-DFXCU,0.67,High Risk,Month-to-month,12,81.45
8309-IEYJD,0.67,High Risk,Month-to-month,1,70.6
1571-SAVHK,0.67,High Risk,Month-to-month,12,99.95
8111-RKSPX,0.67,High Risk,Month-to-month,4,72.2
8922-LIEGH,0.67,High Risk,Month-to-month,25,89.7
6595-YGXIT,0.67,High Risk,Month-to-month,25,88.95
5117-IFGPS,0.66,High Risk,Month-to-month,29,84.3
4822-NGOCH,0.66,High Risk,Month-to-month,13,84.45
7615-ESMYF,0.66,High Risk,Month-to-month,2,44.6
0742-NXBGR,0.66,High Risk,Month-to-month,1,82.3
0685-MLYYM,0.66,High Risk,Month-to-month,2,70.75
6137-NICCO,0.66,High Risk,Month-to-month,6,94.05
5196-SGOAK,0.66,High Risk,Month-to-month,1,75.7
0822-GAVAP,0.66,High Risk,Month-to-month,2,34.7
3565-UNOCC,0.66,High Risk,Month-to-month,29,99.05
1309-BXVOQ,0.66,High Risk,Month-to-month,21,106.1
5228-EXCET,0.66,High Risk,Month-to-month,13,80.85
6833-JMZYP,0.66,High Risk,Month-to-month,15,94.0
4441-NIHPT,0.66,High Risk,Month-to-month,13,74.3
4039-HEUNW,0.66,High Risk,Month-to-month,36,96.5
3317-VLGQT,0.66,High Risk,Month-to-month,14,78.1
1196-AMORA,0.66,High Risk,Month-to-month,7,73.6
3001-UNBTL,0.66,High Risk,Month-to-month,29,103.95
7379-POKDZ,0.66,High Risk,Month-to-month,3,70.3
0841-NULXI,0.66,High Risk,Month-to-month,1,35.55
4124-MMETB,0.66,High Risk,Month-to-month,22,94.65
3440-JPSCL,0.66,High Risk,Month-to-month,6,99.95
2074-GKOWZ,0.66,High Risk,Month-to-month,2,89.55
6918-UMQCG,0.66,High Risk,Month-to-month,5,80.2
6116-RFVHN,0.66,High Risk,Month-to-month,34,100.45
9436-ZBZCT,0.66,High Risk,Month-to-month,14,89.95
3753-TSEMP,0.66,High Risk,Month-to-month,15,88.15
8266-VBFQL,0.66,High Risk,Month-to-month,4,90.4
6772-KSATR,0.66,High Risk,Month-to-month,1,81.7
1866-RZZQS,0.66,High Risk,Month-to-month,41,98.4
0023-XUOPT,0.66,High Risk,Month-to-month,13,94.1
6047-YHPVI,0.66,High Risk,Month-to-month,5,69.7
9992-RRAMN,0.66,High Risk,Month-to-month,22,85.1
8224-DWCKX,0.66,High Risk,Month-to-month,12,73.3
1302-UHBDD,0.66,High Risk,Month-to-month,20,89.95
0939-YAPAF,0.66,High Risk,Month-to-month,35,100.25
2568-BRGYX,0.66,High Risk,Month-to-month,4,70.2
3453-RTHJQ,0.66,High Risk,Month-to-month,6,69.1
3765-JXVKY,0.66,High Risk,Month-to-month,1,74.7
1475-VWVDO,0.66,High Risk,Month-to-month,7,74.9
6786-OBWQR,0.66,High Risk,Month-to-month,5,80.85
3427-GGZZI,0.66,High Risk,Month-to-month,19,89.1
9190-MFJLN,0.66,High Risk,Month-to-month,19,95.9
0018-NYROU,0.66,High Risk,Month-to-month,5,68.95
9050-IKDZA,0.66,High Risk,Month-to-month,2,81.5
4274-OWWYO,0.66,High Risk,Month-to-month,1,74.35
5564-NEMQO,0.66,High Risk,Month-to-month,1,75.3
8325-QRPZR,0.66,High Risk,Month-to-month,7,75.15
0928-XUTSN,0.66,High Risk,Month-to-month,13,80.5
2058-DCJBE,0.66,High Risk,Month-to-month,5,69.75
3091-FYHKI,0.66,High Risk,Month-to-month,1,35.45
4505-EXZHB,0.65,High Risk,Month-to-month,6,74.4
3249-ZPQRG,0.65,High Risk,Month-to-month,4,78.45
0793-TWELN,0.65,High Risk,Month-to-month,4,80.15
3223-DWFIO,0.65,High Risk,Month-to-month,4,69.35
4612-SSVHJ,0.65,High Risk,Month-to-month,20,81.45
4822-YCXMX,0.65,High Risk,Month-to-month,25,84.8
4770-UEZOX,0.65,High Risk,Month-to-month,2,74.75
2674-MIAHT,0.65,High Risk,Month-to-month,4,80.3
6400-BWQKW,0.65,High Risk,Month-to-month,6,79.05
7315-WYOAW,0.65,High Risk,Month-to-month,13,100.75
2408-WITXK,0.65,High Risk,Month-to-month,10,34.7
6339-YPSAH,0.65,High Risk,Month-to-month,9,73.8
5339-PXDVH,0.65,High Risk,Month-to-month,4,90.65
2024-BASKD,0.65,High Risk,Month-to-month,1,74.6
2860-RANUS,0.65,High Risk,Month-to-month,20,85.8
3904-UKFRE,0.65,High Risk,Month-to-month,4,80.1
2656-FMOKZ,0.65,High Risk,Month-to-month,15,74.45
3070-DVEYC,0.65,High Risk,Month-to-month,7,73.75
7801-KICAO,0.65,High Risk,Month-to-month,18,74.15
3677-IYRBF,0.65,High Risk,Month-to-month,2,30.4
9102-IAYHT,0.65,High Risk,Month-to-month,17,85.45
5119-NZPTV,0.65,High Risk,Month-to-month,2,70.1
5186-SAMNZ,0.65,High Risk,Month-to-month,1,69.5
4325-NFSKC,0.65,High Risk,Month-to-month,19,90.6
0576-WNXXC,0.65,High Risk,Month-to-month,27,95.55
2439-LYPMQ,0.65,High Risk,Month-to-month,38,102.6
2845-AFFTX,0.65,High Risk,Month-to-month,41,99.8
3488-PGMQJ,0.65,High Risk,Month-to-month,8,74.5
8485-GJCDN,0.65,High Risk,Month-to-month,5,69.05
4291-SHSBH,0.65,High Risk,Month-to-month,7,69.55
7206-PQBBZ,0.65,High Risk,Month-to-month,11,70.2
1768-ZAIFU,0.65,High Risk,Month-to-month,1,25.2
4971-PUYQO,0.65,High Risk,Month-to-month,27,94.55
8397-MVTAZ,0.65,High Risk,Month-to-month,34,100.05
4873-ILOLJ,0.65,High Risk,Month-to-month,24,90.35
2485-ITVKB,0.65,High Risk,Month-to-month,2,35.1
6956-SMUCM,0.65,High Risk,Month-to-month,3,99.0
8035-PWSEV,0.65,High Risk,Month-to-month,6,89.25
3223-WZWJM,0.65,High Risk,Month-to-month,26,83.95
9095-HFAFX,0.65,High Risk,Month-to-month,5,81.0
4559-UWIHT,0.65,High Risk,Month-to-month,14,82.65
5216-WASFJ,0.65,High Risk,Month-to-month,31,84.85
5271-DBYSJ,0.65,High Risk,Month-to-month,11,79.15
0013-EXCHZ,0.65,High Risk,Month-to-month,3,83.9
5701-YVSVF,0.65,High Risk,Month-to-month,11,82.9
0947-IDHRQ,0.65,High Risk,Month-to-month,7,80.3
4817-VYYWS,0.65,High Risk,Month-to-month,30,100.2
0923-PNFUB,0.65,High Risk,Month-to-month,3,83.75
0258-NOKBL,0.65,High Risk,Month-to-month,3,90.4
2260-USTRB,0.64,High Risk,Month-to-month,2,70.2
7932-WPTDS,0.64,High Risk,Month-to-month,1,24.8
7384-GHBPI,0.64,High Risk,Month-to-month,3,35.15
3074-GQWYX,0.64,High Risk,Month-to-month,5,75.9
5405-ZMYXQ,0.64,High Risk,Month-to-month,8,74.6
2398-YPMUR,0.64,High Risk,Month-to-month,13,70.15
1907-UBQFC,0.64,High Risk,Month-to-month,10,72.85
4550-EVXNY,0.64,High Risk,Month-to-month,1,69.65
4412-YLTKF,0.64,High Risk,Month-to-month,27,78.05
8945-GRKHX,0.64,High Risk,Month-to-month,1,78.65
7517-LDMPS,0.64,High Risk,Month-to-month,12,84.6
4301-VVZKA,0.64,High Risk,Month-to-month,16,75.4
4686-UXDML,0.64,High Risk,Month-to-month,21,99.85
9415-DPEWS,0.64,High Risk,Month-to-month,18,88.35
9874-QLCLH,0.64,High Risk,Month-to-month,17,104.2
2856-HYAPG,0.64,High Risk,Month-to-month,1,68.65
7693-LCKZL,0.64,High Risk,Month-to-month,5,80.15
5027-QPKTE,0.64,High Risk,Month-to-month,7,69.35
5219-YIPTK,0.64,High Risk,Month-to-month,33,104.4
0225-ZORZP,0.64,High Risk,Month-to-month,3,84.3
2135-DQWAQ,0.64,High Risk,Month-to-month,5,85.3
5685-IIXLY,0.64,High Risk,Month-to-month,5,83.6
2774-LVQUS,0.64,High Risk,Month-to-month,15,83.05
8008-HAWED,0.64,High Risk,Month-to-month,14,50.75
2815-CPTUL,0.64,High Risk,Month-to-month,5,70.25
5923-GXUOC,0.64,High Risk,Month-to-month,10,104.4
9903-LYSAB,0.64,High Risk,Month-to-month,18,73.15
0023-HGHWL,0.64,High Risk,Month-to-month,1,25.1
2868-SNELZ,0.64,High Risk,Month-to-month,2,80.6
8999-BOHSE,0.64,High Risk,Month-to-month,11,89.7
9840-DVNDC,0.64,High Risk,Month-to-month,6,80.5
1010-DIAUQ,0.64,High Risk,Month-to-month,5,96.5
8821-XNHVZ,0.64,High Risk,Month-to-month,1,80.05
9940-RHLFB,0.64,High Risk,Month-to-month,1,75.3
7495-OOKFY,0.64,High Risk,Month-to-month,8,80.65
6347-DCUIK,0.64,High Risk,Month-to-month,10,74.15
1666-JXLKU,0.64,High Risk,Month-to-month,37,100.05
0125-LZQXK,0.64,High Risk,Month-to-month,15,101.35
0506-LVNGN,0.64,High Risk,Month-to-month,5,75.55
5940-NFXKV,0.64,High Risk,Month-to-month,19,83.65
5652-MSDEY,0.64,High Risk,Month-to-month,10,75.75
5590-BYNII,0.64,High Risk,Month-to-month,22,100.75
5043-TRZWM,0.64,High Risk,Month-to-month,1,75.55
3801-HMYNL,0.64,High Risk,Month-to-month,1,89.15
5599-HVLTW,0.64,High Risk,Month-to-month,14,80.35
7912-SYRQT,0.64,High Risk,Month-to-month,7,75.1
2568-OIADY,0.64,High Risk,Month-to-month,37,99.5
0529-ONKER,0.64,High Risk,Month-to-month,15,75.65
0148-DCDOS,0.63,High Risk,Month-to-month,25,94.7
7908-QCBCA,0.63,High Risk,Month-to-month,1,69.4
5673-FSSMF,0.63,High Risk,Month-to-month,1,60.15
5908-QMGOE,0.63,High Risk,Month-to-month,15,74.2
3877-JRJIP,0.63,High Risk,Month-to-month,1,59.85
5399-ZIMKF,0.63,High Risk,Month-to-month,5,74.65
9741-YLNTD,0.63,High Risk,Month-to-month,6,87.95
6910-HADCM,0.63,High Risk,Month-to-month,1,76.35
9606-PBKBQ,0.63,High Risk,Month-to-month,32,85.0
2800-VEQXM,0.63,High Risk,Month-to-month,3,74.75
6705-LXORM,0.63,High Risk,Month-to-month,5,70.05
3066-RRJIO,0.63,High Risk,Month-to-month,1,69.95
1853-UDXBW,0.63,High Risk,Month-to-month,1,70.0
4585-HETAI,0.63,High Risk,Month-to-month,4,73.75
6416-TVAIH,0.63,High Risk,Month-to-month,1,68.5
2262-SLNVK,0.63,High Risk,Month-to-month,1,70.1
3951-NJCVI,0.63,High Risk,Month-to-month,42,95.05
0928-JMXNP,0.63,High Risk,Month-to-month,4,29.9
5032-MIYKT,0.63,High Risk,Month-to-month,1,70.7
9961-JBNMK,0.63,High Risk,Month-to-month,21,96.8
2619-WFQWU,0.63,High Risk,Month-to-month,1,70.15
4521-YEEHE,0.63,High Risk,Month-to-month,18,88.85
9054-FOWNV,0.63,High Risk,Month-to-month,22,88.75
9985-MWVIX,0.63,High Risk,Month-to-month,1,70.15
3296-SILRA,0.63,High Risk,Month-to-month,1,76.4
0581-BXBUB,0.63,High Risk,Month-to-month,4,72.75
9129-UXERG,0.63,High Risk,Month-to-month,18,103.6
5134-IKDAY,0.63,High Risk,Month-to-month,1,69.8
4998-IKFSE,0.63,High Risk,Month-to-month,30,100.45
0968-GSIKN,0.63,High Risk,Month-to-month,1,70.8
7534-BFESC,0.63,High Risk,Month-to-month,24,76.1
8949-JTMAY,0.63,High Risk,Month-to-month,29,98.6
2154-KVJFF,0.63,High Risk,Month-to-month,15,79.75
0135-NMXAP,0.63,High Risk,Month-to-month,12,89.75
8270-RKSAP,0.63,High Risk,Month-to-month,9,70.5
6030-REHUX,0.63,High Risk,Month-to-month,28,110.85
1636-NTNCO,0.63,High Risk,Month-to-month,4,50.95
